eps,eps_pixel,sample_index,label,attack_source,clean_original_prediction,clean_hira_ranpac_prediction,original_prediction_on_adv,hira_ranpac_prediction_on_adv,original_correct_on_adv,hira_ranpac_correct_on_adv,source_attack_succeeded,cross_transfer_succeeded,original_toplogit_norm_margin_on_adv,hira_ranpac_regression_toplogit_norm_margin_on_adv
0.0,0.0,13250,265,original,266,221,266,221,0,0,0,1,-0.14132872223854065,-0.14229242503643036
0.0,0.0,13290,265,original,265,265,265,265,1,1,0,0,0.18356448411941528,0.18823781609535217
0.0,0.0,13292,265,original,258,258,258,258,0,0,0,1,-0.39234742522239685,-0.40207818150520325
0.0,0.0,13295,265,original,204,204,204,204,0,0,0,1,-0.30538231134414673,-0.29674696922302246
0.0,0.0,15548,310,original,310,310,310,310,1,1,0,0,0.4693208336830139,0.4761110246181488
0.0,0.0,15512,310,original,310,447,310,447,1,0,0,1,0.012532017193734646,-0.015977218747138977
0.0,0.0,15523,310,original,310,310,310,310,1,1,0,0,0.614226222038269,0.6279297471046448
0.0,0.0,15549,310,original,310,310,310,310,1,1,0,0,0.6833808422088623,0.7144749164581299
0.0,0.0,15544,310,original,310,310,310,310,1,1,0,0,0.48608338832855225,0.5082125067710876
0.0,0.0,15514,310,original,310,310,310,310,1,1,0,0,0.32913196086883545,0.32338234782218933
0.0,0.0,15537,310,original,310,310,310,310,1,1,0,0,0.6194193959236145,0.6331014037132263
0.0,0.0,15516,310,original,310,310,310,310,1,1,0,0,0.5602771639823914,0.5815761089324951
0.0,0.0,15529,310,original,310,310,310,310,1,1,0,0,0.27618247270584106,0.2772427797317505
0.0,0.0,15535,310,original,310,310,310,310,1,1,0,0,0.6062949299812317,0.6210036277770996
0.0,0.0,15527,310,original,310,310,310,310,1,1,0,0,0.6960604190826416,0.7158175110816956
0.0,0.0,15542,310,original,316,316,316,316,0,0,0,1,-0.9297533631324768,-0.9188055992126465
0.0,0.0,13250,265,hira_ranpac_regression,266,221,266,221,0,0,0,1,-0.14132872223854065,-0.14229242503643036
0.0,0.0,13290,265,hira_ranpac_regression,265,265,265,265,1,1,0,0,0.18356448411941528,0.18823781609535217
0.0,0.0,13292,265,hira_ranpac_regression,258,258,258,258,0,0,0,1,-0.39234742522239685,-0.40207818150520325
0.0,0.0,13295,265,hira_ranpac_regression,204,204,204,204,0,0,0,1,-0.30538231134414673,-0.29674696922302246
0.0,0.0,15548,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.4693208336830139,0.4761110246181488
0.0,0.0,15512,310,hira_ranpac_regression,310,447,310,447,1,0,0,0,0.012532017193734646,-0.015977218747138977
0.0,0.0,15523,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.614226222038269,0.6279297471046448
0.0,0.0,15549,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.6833808422088623,0.7144749164581299
0.0,0.0,15544,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.48608338832855225,0.5082125067710876
0.0,0.0,15514,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.32913196086883545,0.32338234782218933
0.0,0.0,15537,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.6194193959236145,0.6331014037132263
0.0,0.0,15516,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.5602771639823914,0.5815761089324951
0.0,0.0,15529,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.27618247270584106,0.2772427797317505
0.0,0.0,15535,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.6062949299812317,0.6210036277770996
0.0,0.0,15527,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.6960604190826416,0.7158175110816956
0.0,0.0,15542,310,hira_ranpac_regression,316,316,316,316,0,0,0,1,-0.9297533631324768,-0.9188055992126465
0.00392156862745098,1.0,13250,265,original,266,221,221,221,0,0,0,1,-0.20428986847400665,-0.21624445915222168
0.00392156862745098,1.0,13290,265,original,265,265,265,265,1,1,0,0,0.15701645612716675,0.16184625029563904
0.00392156862745098,1.0,13292,265,original,258,258,258,258,0,0,0,1,-0.4650006592273712,-0.47707951068878174
0.00392156862745098,1.0,13295,265,original,204,204,204,204,0,0,0,1,-0.40954142808914185,-0.40042924880981445
0.00392156862745098,1.0,15548,310,original,310,310,310,310,1,1,0,0,0.46331775188446045,0.4696004092693329
0.00392156862745098,1.0,15512,310,original,310,447,447,447,0,0,1,1,-0.0534721314907074,-0.07850542664527893
0.00392156862745098,1.0,15523,310,original,310,310,310,310,1,1,0,0,0.6147165298461914,0.6341689825057983
0.00392156862745098,1.0,15549,310,original,310,310,310,310,1,1,0,0,0.6781540513038635,0.7093392610549927
0.00392156862745098,1.0,15544,310,original,310,310,310,310,1,1,0,0,0.42287111282348633,0.4462772309780121
0.00392156862745098,1.0,15514,310,original,310,310,310,310,1,1,0,0,0.21946419775485992,0.19681882858276367
0.00392156862745098,1.0,15537,310,original,310,310,310,310,1,1,0,0,0.6200510263442993,0.6339463591575623
0.00392156862745098,1.0,15516,310,original,310,310,310,310,1,1,0,0,0.5577883720397949,0.5784425139427185
0.00392156862745098,1.0,15529,310,original,310,310,310,310,1,1,0,0,0.2349899709224701,0.23565827310085297
0.00392156862745098,1.0,15535,310,original,310,310,310,310,1,1,0,0,0.5902374386787415,0.6042281985282898
0.00392156862745098,1.0,15527,310,original,310,310,310,310,1,1,0,0,0.7155216336250305,0.7335802316665649
0.00392156862745098,1.0,15542,310,original,316,316,316,316,0,0,0,1,-0.9528692960739136,-0.9424023628234863
0.00392156862745098,1.0,13250,265,hira_ranpac_regression,266,221,221,221,0,0,0,1,-0.2005685269832611,-0.2131948173046112
0.00392156862745098,1.0,13290,265,hira_ranpac_regression,265,265,265,265,1,1,0,0,0.17606745660305023,0.18055519461631775
0.00392156862745098,1.0,13292,265,hira_ranpac_regression,258,258,258,258,0,0,0,1,-0.4636687636375427,-0.4758705794811249
0.00392156862745098,1.0,13295,265,hira_ranpac_regression,204,204,204,204,0,0,0,1,-0.40065890550613403,-0.39209991693496704
0.00392156862745098,1.0,15548,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.46570101380348206,0.4714796245098114
0.00392156862745098,1.0,15512,310,hira_ranpac_regression,310,447,447,447,0,0,0,1,-0.05198024958372116,-0.07772418111562729
0.00392156862745098,1.0,15523,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.6149121522903442,0.6342946290969849
0.00392156862745098,1.0,15549,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.6805823445320129,0.7115356922149658
0.00392156862745098,1.0,15544,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.42593735456466675,0.4490365982055664
0.00392156862745098,1.0,15514,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.2286367267370224,0.2056906372308731
0.00392156862745098,1.0,15537,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.6206089854240417,0.634619951248169
0.00392156862745098,1.0,15516,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.557666540145874,0.5782029032707214
0.00392156862745098,1.0,15529,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.2416071593761444,0.2416837513446808
0.00392156862745098,1.0,15535,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.5914852619171143,0.6054173707962036
0.00392156862745098,1.0,15527,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.7167923450469971,0.7348772883415222
0.00392156862745098,1.0,15542,310,hira_ranpac_regression,316,316,316,316,0,0,0,1,-0.9642511606216431,-0.9526012539863586
0.00784313725490196,2.0,13250,265,original,266,221,221,221,0,0,0,1,-0.288981169462204,-0.29853931069374084
0.00784313725490196,2.0,13290,265,original,265,265,265,265,1,1,0,0,0.1257660686969757,0.13068531453609467
0.00784313725490196,2.0,13292,265,original,258,258,258,258,0,0,0,1,-0.5293253660202026,-0.5427140593528748
0.00784313725490196,2.0,13295,265,original,204,204,204,204,0,0,0,1,-0.5086401104927063,-0.4984112083911896
0.00784313725490196,2.0,15548,310,original,310,310,310,310,1,1,0,0,0.4554905891418457,0.46132901310920715
0.00784313725490196,2.0,15512,310,original,310,447,447,447,0,0,1,1,-0.11658018827438354,-0.13807141780853271
0.00784313725490196,2.0,15523,310,original,310,310,310,310,1,1,0,0,0.6120707988739014,0.6313809156417847
0.00784313725490196,2.0,15549,310,original,310,310,310,310,1,1,0,0,0.6706658005714417,0.7023023366928101
0.00784313725490196,2.0,15544,310,original,310,310,310,310,1,1,0,0,0.34787148237228394,0.3717607855796814
0.00784313725490196,2.0,15514,310,original,310,310,310,310,1,1,0,0,0.12060731649398804,0.08505697548389435
0.00784313725490196,2.0,15537,310,original,310,310,310,310,1,1,0,0,0.6254799962043762,0.6389750838279724
0.00784313725490196,2.0,15516,310,original,310,310,310,310,1,1,0,0,0.5512112379074097,0.5711786150932312
0.00784313725490196,2.0,15529,310,original,310,310,310,310,1,1,0,0,0.19020576775074005,0.1908809393644333
0.00784313725490196,2.0,15535,310,original,310,310,310,310,1,1,0,0,0.5702977776527405,0.5834327936172485
0.00784313725490196,2.0,15527,310,original,310,310,310,310,1,1,0,0,0.7355115413665771,0.7519157528877258
0.00784313725490196,2.0,15542,310,original,316,316,316,316,0,0,0,1,-0.9721193909645081,-0.9616765379905701
0.00784313725490196,2.0,13250,265,hira_ranpac_regression,266,221,221,221,0,0,0,1,-0.28083130717277527,-0.2913309633731842
0.00784313725490196,2.0,13290,265,hira_ranpac_regression,265,265,265,265,1,1,0,0,0.16733568906784058,0.17164798080921173
0.00784313725490196,2.0,13292,265,hira_ranpac_regression,258,258,258,258,0,0,0,1,-0.5269818305969238,-0.5406596064567566
0.00784313725490196,2.0,13295,265,hira_ranpac_regression,204,204,204,204,0,0,0,1,-0.493610680103302,-0.48440390825271606
0.00784313725490196,2.0,15548,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.4595058560371399,0.4642663598060608
0.00784313725490196,2.0,15512,310,hira_ranpac_regression,310,447,447,447,0,0,0,1,-0.1139715388417244,-0.136777862906456
0.00784313725490196,2.0,15523,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.6121219992637634,0.6312788128852844
0.00784313725490196,2.0,15549,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.6761189103126526,0.7072300314903259
0.00784313725490196,2.0,15544,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.35536256432533264,0.3784995973110199
0.00784313725490196,2.0,15514,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.14108389616012573,0.10546599328517914
0.00784313725490196,2.0,15537,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.6258887648582458,0.6395894289016724
0.00784313725490196,2.0,15516,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.5511319637298584,0.5708732604980469
0.00784313725490196,2.0,15529,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.20517733693122864,0.204446479678154
0.00784313725490196,2.0,15535,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.5729485750198364,0.5859770178794861
0.00784313725490196,2.0,15527,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.7373925447463989,0.7539459466934204
0.00784313725490196,2.0,15542,310,hira_ranpac_regression,316,316,316,316,0,0,0,1,-1.0023698806762695,-0.9896446466445923
0.01568627450980392,4.0,13250,265,original,266,221,221,221,0,0,0,1,-0.46678832173347473,-0.47634461522102356
0.01568627450980392,4.0,13290,265,original,265,265,265,265,1,1,0,0,0.04465826600790024,0.04948611930012703
0.01568627450980392,4.0,13292,265,original,258,258,258,258,0,0,0,1,-0.6375918388366699,-0.6517194509506226
0.01568627450980392,4.0,13295,265,original,204,204,204,204,0,0,0,1,-0.6889374852180481,-0.6757626533508301
0.01568627450980392,4.0,15548,310,original,310,310,310,310,1,1,0,0,0.43102842569351196,0.43531665205955505
0.01568627450980392,4.0,15512,310,original,310,447,447,447,0,0,1,1,-0.2354787141084671,-0.25011011958122253
0.01568627450980392,4.0,15523,310,original,310,310,310,310,1,1,0,0,0.6037480235099792,0.6222897171974182
0.01568627450980392,4.0,15549,310,original,310,310,310,310,1,1,0,0,0.6435765027999878,0.6777487397193909
0.01568627450980392,4.0,15544,310,original,310,310,310,310,1,1,0,0,0.1558077335357666,0.1761668622493744
0.01568627450980392,4.0,15514,310,original,310,310,66,66,0,0,1,1,-0.3657838702201843,-0.37877243757247925
0.01568627450980392,4.0,15537,310,original,310,310,310,310,1,1,0,0,0.6484274864196777,0.6601922512054443
0.01568627450980392,4.0,15516,310,original,310,310,310,310,1,1,0,0,0.5263765454292297,0.5455192923545837
0.01568627450980392,4.0,15529,310,original,310,310,310,310,1,1,0,0,0.08713293075561523,0.0894688293337822
0.01568627450980392,4.0,15535,310,original,310,310,310,310,1,1,0,0,0.5149264931678772,0.5255971550941467
0.01568627450980392,4.0,15527,310,original,310,310,310,310,1,1,0,0,0.7364735007286072,0.7645968198776245
0.01568627450980392,4.0,15542,310,original,316,316,316,316,0,0,0,1,-1.0111958980560303,-1.0003173351287842
0.01568627450980392,4.0,13250,265,hira_ranpac_regression,266,221,221,221,0,0,0,1,-0.45530980825424194,-0.46581873297691345
0.01568627450980392,4.0,13290,265,hira_ranpac_regression,265,265,265,265,1,1,0,0,0.14363250136375427,0.14755941927433014
0.01568627450980392,4.0,13292,265,hira_ranpac_regression,258,258,258,258,0,0,0,1,-0.634488582611084,-0.6491665244102478
0.01568627450980392,4.0,13295,265,hira_ranpac_regression,204,204,204,204,0,0,0,1,-0.6742591261863708,-0.66110759973526
0.01568627450980392,4.0,15548,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.43984314799308777,0.441843181848526
0.01568627450980392,4.0,15512,310,hira_ranpac_regression,310,447,447,447,0,0,0,1,-0.23132474720478058,-0.2482936829328537
0.01568627450980392,4.0,15523,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.6020292639732361,0.6203848123550415
0.01568627450980392,4.0,15549,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.6607869267463684,0.6916967630386353
0.01568627450980392,4.0,15544,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.17779234051704407,0.1957353800535202
0.01568627450980392,4.0,15514,310,hira_ranpac_regression,310,310,66,66,0,0,1,1,-0.36530667543411255,-0.3808533549308777
0.01568627450980392,4.0,15537,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.6484507918357849,0.6604816913604736
0.01568627450980392,4.0,15516,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.5279883146286011,0.5462533831596375
0.01568627450980392,4.0,15529,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.12919621169567108,0.12728679180145264
0.01568627450980392,4.0,15535,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.5238993167877197,0.5343397855758667
0.01568627450980392,4.0,15527,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.7230756878852844,0.753718912601471
0.01568627450980392,4.0,15542,310,hira_ranpac_regression,316,316,33,33,0,0,0,1,-1.0969250202178955,-1.0845040082931519
0.03137254901960784,8.0,13250,265,original,266,221,205,205,0,0,0,1,-0.74173903465271,-0.7444056272506714
0.03137254901960784,8.0,13290,265,original,265,265,153,153,0,0,1,1,-0.17038306593894958,-0.16971182823181152
0.03137254901960784,8.0,13292,265,original,258,258,258,258,0,0,0,1,-0.7959984540939331,-0.8067343235015869
0.03137254901960784,8.0,13295,265,original,204,204,204,204,0,0,0,1,-0.9852744340896606,-0.9672713279724121
0.03137254901960784,8.0,15548,310,original,310,310,310,310,1,1,0,0,0.2520653009414673,0.24661357700824738
0.03137254901960784,8.0,15512,310,original,310,447,447,447,0,0,1,1,-0.4472576677799225,-0.4490855634212494
0.03137254901960784,8.0,15523,310,original,310,310,310,310,1,1,0,0,0.5614546537399292,0.5747243165969849
0.03137254901960784,8.0,15549,310,original,310,310,310,310,1,1,0,0,0.45753610134124756,0.4974247217178345
0.03137254901960784,8.0,15544,310,original,310,310,94,309,0,0,1,1,-0.3131570518016815,-0.3245158791542053
0.03137254901960784,8.0,15514,310,original,310,310,66,66,0,0,1,1,-0.9401893615722656,-0.9277847409248352
0.03137254901960784,8.0,15537,310,original,310,310,310,310,1,1,0,0,0.5828579664230347,0.6017130613327026
0.03137254901960784,8.0,15516,310,original,310,310,310,310,1,1,0,0,0.41202253103256226,0.4285283088684082
0.03137254901960784,8.0,15529,310,original,310,310,314,314,0,0,1,1,-0.18697094917297363,-0.1771780252456665
0.03137254901960784,8.0,15535,310,original,310,310,310,310,1,1,0,0,0.29430103302001953,0.2919384241104126
0.03137254901960784,8.0,15527,310,original,310,310,310,310,1,1,0,0,0.6750895977020264,0.7080201506614685
0.03137254901960784,8.0,15542,310,original,316,316,316,316,0,0,0,1,-1.0832818746566772,-1.0698596239089966
0.03137254901960784,8.0,13250,265,hira_ranpac_regression,266,221,205,205,0,0,0,1,-0.7428906559944153,-0.7503481507301331
0.03137254901960784,8.0,13290,265,hira_ranpac_regression,265,265,265,265,1,1,0,0,0.09099437296390533,0.09318684786558151
0.03137254901960784,8.0,13292,265,hira_ranpac_regression,258,258,258,258,0,0,0,1,-0.8001840114593506,-0.8118502497673035
0.03137254901960784,8.0,13295,265,hira_ranpac_regression,204,204,226,226,0,0,0,1,-1.0483561754226685,-1.0235698223114014
0.03137254901960784,8.0,15548,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.3343961834907532,0.32367369532585144
0.03137254901960784,8.0,15512,310,hira_ranpac_regression,310,447,447,447,0,0,0,1,-0.4412483274936676,-0.4478813409805298
0.03137254901960784,8.0,15523,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.5514922738075256,0.562974214553833
0.03137254901960784,8.0,15549,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.5754525661468506,0.5925085544586182
0.03137254901960784,8.0,15544,310,hira_ranpac_regression,310,310,94,94,0,0,1,1,-0.33819153904914856,-0.34612157940864563
0.03137254901960784,8.0,15514,310,hira_ranpac_regression,310,310,66,66,0,0,1,1,-0.9607083201408386,-0.9477670192718506
0.03137254901960784,8.0,15537,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.6099073886871338,0.6258060932159424
0.03137254901960784,8.0,15516,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.4380832612514496,0.45216619968414307
0.03137254901960784,8.0,15529,310,hira_ranpac_regression,310,310,314,314,0,0,1,1,-0.055491913110017776,-0.059206753969192505
0.03137254901960784,8.0,15535,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.35174354910850525,0.3488036096096039
0.03137254901960784,8.0,15527,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.6593837738037109,0.6943382620811462
0.03137254901960784,8.0,15542,310,hira_ranpac_regression,316,316,33,33,0,0,0,1,-1.2524467706680298,-1.2440003156661987
0.06274509803921569,16.0,13250,265,original,266,221,205,205,0,0,0,1,-1.0482343435287476,-1.0299173593521118
0.06274509803921569,16.0,13290,265,original,265,265,153,153,0,0,1,1,-0.6495702266693115,-0.6602921485900879
0.06274509803921569,16.0,13292,265,original,258,258,258,258,0,0,0,1,-0.9969746470451355,-0.9949226975440979
0.06274509803921569,16.0,13295,265,original,204,204,229,229,0,0,0,1,-1.3550282716751099,-1.3175359964370728
0.06274509803921569,16.0,15548,310,original,310,310,315,315,0,0,1,1,-0.8143782019615173,-0.8026569485664368
0.06274509803921569,16.0,15512,310,original,310,447,447,447,0,0,1,1,-0.7580033540725708,-0.7505359053611755
0.06274509803921569,16.0,15523,310,original,310,310,251,251,0,0,1,1,-0.9220128059387207,-0.9116924405097961
0.06274509803921569,16.0,15549,310,original,310,310,308,308,0,0,1,1,-0.656143069267273,-0.6788843870162964
0.06274509803921569,16.0,15544,310,original,310,310,94,94,0,0,1,1,-0.9874690771102905,-0.9870282411575317
0.06274509803921569,16.0,15514,310,original,310,310,124,124,0,0,1,1,-1.167777180671692,-1.1435209512710571
0.06274509803921569,16.0,15537,310,original,310,310,953,953,0,0,1,1,-0.8930397629737854,-0.8954121470451355
0.06274509803921569,16.0,15516,310,original,310,310,72,72,0,0,1,1,-0.6345259547233582,-0.6580496430397034
0.06274509803921569,16.0,15529,310,original,310,310,314,314,0,0,1,1,-0.8451358675956726,-0.8382622003555298
0.06274509803921569,16.0,15535,310,original,310,310,300,300,0,0,1,1,-0.55568927526474,-0.5849637985229492
0.06274509803921569,16.0,15527,310,original,310,310,310,310,1,1,0,0,0.3768700361251831,0.4380571246147156
0.06274509803921569,16.0,15542,310,original,316,316,316,316,0,0,0,1,-1.2101467847824097,-1.196086049079895
0.06274509803921569,16.0,13250,265,hira_ranpac_regression,266,221,205,205,0,0,0,1,-1.1955846548080444,-1.1809333562850952
0.06274509803921569,16.0,13290,265,hira_ranpac_regression,265,265,258,258,0,0,1,1,-0.7573053240776062,-0.7655448317527771
0.06274509803921569,16.0,13292,265,hira_ranpac_regression,258,258,258,258,0,0,0,1,-1.0803309679031372,-1.0797791481018066
0.06274509803921569,16.0,13295,265,hira_ranpac_regression,204,204,226,226,0,0,0,1,-1.8910915851593018,-1.842325210571289
0.06274509803921569,16.0,15548,310,hira_ranpac_regression,310,310,989,381,0,0,1,1,-0.7726562023162842,-0.779361367225647
0.06274509803921569,16.0,15512,310,hira_ranpac_regression,310,447,447,447,0,0,0,1,-0.7797205448150635,-0.773530125617981
0.06274509803921569,16.0,15523,310,hira_ranpac_regression,310,310,251,251,0,0,1,1,-1.0628547668457031,-1.0622806549072266
0.06274509803921569,16.0,15549,310,hira_ranpac_regression,310,310,308,308,0,0,1,1,-0.6493209004402161,-0.6799784302711487
0.06274509803921569,16.0,15544,310,hira_ranpac_regression,310,310,94,94,0,0,1,1,-1.0011801719665527,-1.0003374814987183
0.06274509803921569,16.0,15514,310,hira_ranpac_regression,310,310,36,36,0,0,1,1,-1.4202942848205566,-1.3974720239639282
0.06274509803921569,16.0,15537,310,hira_ranpac_regression,310,310,953,953,0,0,1,1,-0.8947304487228394,-0.900108814239502
0.06274509803921569,16.0,15516,310,hira_ranpac_regression,310,310,72,72,0,0,1,1,-0.5982902646064758,-0.6292068362236023
0.06274509803921569,16.0,15529,310,hira_ranpac_regression,310,310,263,316,0,0,1,1,-0.7863454818725586,-0.7919315099716187
0.06274509803921569,16.0,15535,310,hira_ranpac_regression,310,310,302,302,0,0,1,1,-0.4527539014816284,-0.501886785030365
0.06274509803921569,16.0,15527,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.41755449771881104,0.4749368131160736
0.06274509803921569,16.0,15542,310,hira_ranpac_regression,316,316,33,33,0,0,0,1,-1.5742721557617188,-1.5853404998779297
0.0,0.0,15532,310,original,310,310,310,310,1,1,0,0,0.6237696409225464,0.6311970949172974
0.0,0.0,15541,310,original,310,310,310,310,1,1,0,0,0.45593157410621643,0.4834381341934204
0.0,0.0,15501,310,original,310,310,310,310,1,1,0,0,0.5899812579154968,0.6067979335784912
0.0,0.0,15545,310,original,310,310,310,310,1,1,0,0,0.18268819153308868,0.1378234326839447
0.0,0.0,15500,310,original,310,310,310,310,1,1,0,0,0.6726009249687195,0.6924338340759277
0.0,0.0,15507,310,original,310,310,310,310,1,1,0,0,0.5678371787071228,0.5952264070510864
0.0,0.0,15506,310,original,310,310,310,310,1,1,0,0,0.6392805576324463,0.6592293381690979
0.0,0.0,15524,310,original,310,310,310,310,1,1,0,0,0.7244755029678345,0.7441266775131226
0.0,0.0,15518,310,original,116,116,116,116,0,0,0,1,-0.08295243233442307,-0.0710935965180397
0.0,0.0,15536,310,original,29,29,29,29,0,0,0,1,-0.29680734872817993,-0.3053007125854492
0.0,0.0,15503,310,original,310,310,310,310,1,1,0,0,0.7514840960502625,0.7665136456489563
0.0,0.0,15519,310,original,310,310,310,310,1,1,0,0,0.06753841787576675,0.04469376429915428
0.0,0.0,15510,310,original,301,301,301,301,0,0,0,1,-0.5747461318969727,-0.6164801120758057
0.0,0.0,15546,310,original,310,310,310,310,1,1,0,0,0.5800372958183289,0.6060421466827393
0.0,0.0,15511,310,original,310,310,310,310,1,1,0,0,0.31473684310913086,0.2967134416103363
0.0,0.0,15540,310,original,310,310,310,310,1,1,0,0,0.6404469609260559,0.6480838060379028
0.0,0.0,15532,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.6237696409225464,0.6311970949172974
0.0,0.0,15541,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.45593157410621643,0.4834381341934204
0.0,0.0,15501,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.5899812579154968,0.6067979335784912
0.0,0.0,15545,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.18268819153308868,0.1378234326839447
0.0,0.0,15500,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.6726009249687195,0.6924338340759277
0.0,0.0,15507,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.5678371787071228,0.5952264070510864
0.0,0.0,15506,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.6392805576324463,0.6592293381690979
0.0,0.0,15524,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.7244755029678345,0.7441266775131226
0.0,0.0,15518,310,hira_ranpac_regression,116,116,116,116,0,0,0,1,-0.08295243233442307,-0.0710935965180397
0.0,0.0,15536,310,hira_ranpac_regression,29,29,29,29,0,0,0,1,-0.29680734872817993,-0.3053007125854492
0.0,0.0,15503,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.7514840960502625,0.7665136456489563
0.0,0.0,15519,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.06753841787576675,0.04469376429915428
0.0,0.0,15510,310,hira_ranpac_regression,301,301,301,301,0,0,0,1,-0.5747461318969727,-0.6164801120758057
0.0,0.0,15546,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.5800372958183289,0.6060421466827393
0.0,0.0,15511,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.31473684310913086,0.2967134416103363
0.0,0.0,15540,310,hira_ranpac_regression,310,310,310,310,1,1,0,0,0.6404469609260559,0.6480838060379028
0.00392156862745098,1.0,15532,310,original,310,310,310,310,1,1,0,0,0.6164076924324036,0.6233052611351013
0.00392156862745098,1.0,15541,310,original,310,310,310,310,1,1,0,0,0.43643873929977417,0.4637256860733032
0.00392156862745098,1.0,15501,310,original,310,310,310,310,1,1,0,0,0.5402936935424805,0.557990312576294
0.00392156862745098,1.0,15545,310,original,310,310,310,310,1,1,0,0,0.08750319480895996,0.03111572563648224
0.00392156862745098,1.0,15500,310,original,310,310,310,310,1,1,0,0,0.6740291714668274,0.6931895017623901
0.00392156862745098,1.0,15507,310,original,310,310,310,310,1,1,0,0,0.546949028968811,0.5769688487052917
0.00392156862745098,1.0,15506,310,original,310,310,310,310,1,1,0,0,0.6466196179389954,0.6660251617431641
0.00392156862745098,1.0,15524,310,original,310,310,310,310,1,1,0,0,0.7248144745826721,0.7435837984085083
0.00392156862745098,1.0,15518,310,original,116,116,116,116,0,0,0,1,-0.15474393963813782,-0.14162449538707733
0.00392156862745098,1.0,15536,310,original,29,29,29,29,0,0,0,1,-0.41921231150627136,-0.42097291350364685
0.00392156862745098,1.0,15503,310,original,310,310,310,310,1,1,0,0,0.7457422614097595,0.7610213160514832
0.00392156862745098,1.0,15519,310,original,310,310,303,303,0,0,1,1,-0.07780112326145172,-0.10653738677501678
0.00392156862745098,1.0,15510,310,original,301,301,301,301,0,0,0,1,-0.6269245147705078,-0.668309211730957
0.00392156862745098,1.0,15546,310,original,310,310,310,310,1,1,0,0,0.5394258499145508,0.5657152533531189
0.00392156862745098,1.0,15511,310,original,310,310,310,310,1,1,0,0,0.2489321082830429,0.2275458425283432
0.00392156862745098,1.0,15540,310,original,310,310,310,310,1,1,0,0,0.6382520198822021,0.645728588104248
